@relation Training1-weka.filters.unsupervised.attribute.Remove-R9-12

@attribute snake_x numeric
@attribute snake_y numeric
@attribute food_x numeric
@attribute food_y numeric
@attribute length numeric
@attribute delta_x numeric
@attribute delta_y numeric
@attribute distance_to_fruit numeric
@attribute direction {0,1,2,3}

@data
190,420,30,110,26,-160,-310,348.855271,0
190,410,30,110,26,-160,-300,340,0
190,400,30,110,26,-160,-290,331.209903,0
190,390,30,110,26,-160,-280,322.49031,0
190,380,30,110,26,-160,-270,313.847097,0
190,370,30,110,26,-160,-260,305.28675,0
190,360,30,110,26,-160,-250,296.816442,0
190,350,30,110,26,-160,-240,288.444102,0
190,340,30,110,26,-160,-230,280.178515,0
190,330,30,110,26,-160,-220,272.02941,0
190,320,30,110,26,-160,-210,264.007576,0
190,310,30,110,26,-160,-200,256.124969,0
190,300,30,110,26,-160,-190,248.394847,0
190,290,30,110,26,-160,-180,240.831892,0
190,280,30,110,26,-160,-170,233.452351,0
190,270,30,110,26,-160,-160,226.27417,0
190,260,30,110,26,-160,-150,219.317122,0
190,250,30,110,26,-160,-140,212.602916,0
190,240,30,110,26,-160,-130,206.155281,0
190,230,30,110,26,-160,-120,200,0
190,220,30,110,26,-160,-110,194.164878,0
190,210,30,110,26,-160,-100,188.679623,0
190,200,30,110,26,-160,-90,183.575598,0
190,190,30,110,26,-160,-80,178.885438,0
190,180,30,110,26,-160,-70,174.642492,0
190,170,30,110,26,-160,-60,170.880075,0
190,160,30,110,26,-160,-50,167.630546,0
190,150,30,110,26,-160,-40,164.924225,0
190,140,30,110,26,-160,-30,162.788206,0
190,130,30,110,26,-160,-20,161.245155,0
190,120,30,110,26,-160,-10,160.312195,0
190,110,30,110,26,-160,0,160,0
180,110,30,110,26,-150,0,150,2
170,110,30,110,26,-140,0,140,2
160,110,30,110,26,-130,0,130,2
150,110,30,110,26,-120,0,120,2
140,110,30,110,26,-110,0,110,2
130,110,30,110,26,-100,0,100,2
120,110,30,110,26,-90,0,90,2
110,110,30,110,26,-80,0,80,2
100,110,30,110,26,-70,0,70,2
90,110,30,110,26,-60,0,60,2
80,110,30,110,26,-50,0,50,2
70,110,30,110,26,-40,0,40,2
60,110,30,110,26,-30,0,30,2
50,110,30,110,26,-20,0,20,2
40,110,30,110,26,-10,0,10,2
30,110,410,370,27,380,260,460.434577,2
30,120,410,370,27,380,250,454.862617,1
30,130,410,370,27,380,240,449.444101,1
30,140,410,370,27,380,230,444.184646,1
30,150,410,370,27,380,220,439.089968,1
30,160,410,370,27,380,210,434.165867,1
30,170,410,370,27,380,200,429.418211,1
30,180,410,370,27,380,190,424.852916,1
30,190,410,370,27,380,180,420.475921,1
30,200,410,370,27,380,170,416.293166,1
30,210,410,370,27,380,160,412.310563,1
30,220,410,370,27,380,150,408.533964,1
30,230,410,370,27,380,140,404.969135,1
30,240,410,370,27,380,130,401.621713,1
30,250,410,370,27,380,120,398.497177,1
30,260,410,370,27,380,110,395.600809,1
30,270,410,370,27,380,100,392.937654,1
30,280,410,370,27,380,90,390.512484,1
30,290,410,370,27,380,80,388.329757,1
30,300,410,370,27,380,70,386.393582,1
30,310,410,370,27,380,60,384.707681,1
30,320,410,370,27,380,50,383.275358,1
30,330,410,370,27,380,40,382.099463,1
30,340,410,370,27,380,30,381.182371,1
30,350,410,370,27,380,20,380.525952,1
30,360,410,370,27,380,10,380.131556,1
30,370,410,370,27,380,0,380,1
40,370,410,370,27,370,0,370,3
50,370,410,370,27,360,0,360,3
60,370,410,370,27,350,0,350,3
70,370,410,370,27,340,0,340,3
80,370,410,370,27,330,0,330,3
90,370,410,370,27,320,0,320,3
100,370,410,370,27,310,0,310,3
110,370,410,370,27,300,0,300,3
120,370,410,370,27,290,0,290,3
130,370,410,370,27,280,0,280,3
140,370,410,370,27,270,0,270,3
150,370,410,370,27,260,0,260,3
160,370,410,370,27,250,0,250,3
170,370,410,370,27,240,0,240,3
180,370,410,370,27,230,0,230,3
190,370,410,370,27,220,0,220,3
200,370,410,370,27,210,0,210,3
210,370,410,370,27,200,0,200,3
220,370,410,370,27,190,0,190,3
230,370,410,370,27,180,0,180,3
240,370,410,370,27,170,0,170,3
250,370,410,370,27,160,0,160,3
260,370,410,370,27,150,0,150,3
270,370,410,370,27,140,0,140,3
280,370,410,370,27,130,0,130,3
290,370,410,370,27,120,0,120,3
300,370,410,370,27,110,0,110,3
310,370,410,370,27,100,0,100,3
320,370,410,370,27,90,0,90,3
330,370,410,370,27,80,0,80,3
340,370,410,370,27,70,0,70,3
350,370,410,370,27,60,0,60,3
360,370,410,370,27,50,0,50,3
370,370,410,370,27,40,0,40,3
380,370,410,370,27,30,0,30,3
390,370,410,370,27,20,0,20,3
400,370,410,370,27,10,0,10,3
410,370,80,210,28,-330,-160,366.742416,3
410,360,80,210,28,-330,-150,362.491379,0
410,350,80,210,28,-330,-140,358.468967,0
410,340,80,210,28,-330,-130,354.682957,0
410,330,80,210,28,-330,-120,351.140997,0
410,320,80,210,28,-330,-110,347.850543,0
410,310,80,210,28,-330,-100,344.818793,0
410,300,80,210,28,-330,-90,342.052628,0
410,290,80,210,28,-330,-80,339.558537,0
410,280,80,210,28,-330,-70,337.342556,0
410,270,80,210,28,-330,-60,335.410197,0
410,260,80,210,28,-330,-50,333.766385,0
410,250,80,210,28,-330,-40,332.415403,0
410,240,80,210,28,-330,-30,331.360831,0
410,230,80,210,28,-330,-20,330.605505,0
410,220,80,210,28,-330,-10,330.15148,0
410,210,80,210,28,-330,0,330,0
400,210,80,210,28,-320,0,320,2
390,210,80,210,28,-310,0,310,2
380,210,80,210,28,-300,0,300,2
370,210,80,210,28,-290,0,290,2
360,210,80,210,28,-280,0,280,2
350,210,80,210,28,-270,0,270,2
340,210,80,210,28,-260,0,260,2
330,210,80,210,28,-250,0,250,2
320,210,80,210,28,-240,0,240,2
310,210,80,210,28,-230,0,230,2
300,210,80,210,28,-220,0,220,2
290,210,80,210,28,-210,0,210,2
280,210,80,210,28,-200,0,200,2
270,210,80,210,28,-190,0,190,2
260,210,80,210,28,-180,0,180,2
250,210,80,210,28,-170,0,170,2
240,210,80,210,28,-160,0,160,2
230,210,80,210,28,-150,0,150,2
220,210,80,210,28,-140,0,140,2
210,210,80,210,28,-130,0,130,2
200,210,80,210,28,-120,0,120,2
190,210,80,210,28,-110,0,110,2
180,210,80,210,28,-100,0,100,2
170,210,80,210,28,-90,0,90,2
160,210,80,210,28,-80,0,80,2
150,210,80,210,28,-70,0,70,2
140,210,80,210,28,-60,0,60,2
130,210,80,210,28,-50,0,50,2
120,210,80,210,28,-40,0,40,2
110,210,80,210,28,-30,0,30,2
100,210,80,210,28,-20,0,20,2
90,210,80,210,28,-10,0,10,2
80,210,180,20,29,100,-190,214.709106,2
80,200,180,20,29,100,-180,205.912603,0
80,190,180,20,29,100,-170,197.230829,0
80,180,180,20,29,100,-160,188.679623,0
80,170,180,20,29,100,-150,180.277564,0
80,160,180,20,29,100,-140,172.046505,0
80,150,180,20,29,100,-130,164.012195,0
80,140,180,20,29,100,-120,156.204994,0
80,130,180,20,29,100,-110,148.660687,0
80,120,180,20,29,100,-100,141.421356,0
80,110,180,20,29,100,-90,134.53624,0
80,100,180,20,29,100,-80,128.062485,0
80,90,180,20,29,100,-70,122.065556,0
80,80,180,20,29,100,-60,116.619038,0
80,70,180,20,29,100,-50,111.803399,0
80,60,180,20,29,100,-40,107.703296,0
80,50,180,20,29,100,-30,104.403065,0
80,40,180,20,29,100,-20,101.98039,0
80,30,180,20,29,100,-10,100.498756,0
80,20,180,20,29,100,0,100,0
90,20,180,20,29,90,0,90,3
100,20,180,20,29,80,0,80,3
110,20,180,20,29,70,0,70,3
120,20,180,20,29,60,0,60,3
130,20,180,20,29,50,0,50,3
140,20,180,20,29,40,0,40,3
150,20,180,20,29,30,0,30,3
160,20,180,20,29,20,0,20,3
170,20,180,20,29,10,0,10,3
180,20,460,400,30,280,380,472.016949,3
180,30,460,400,30,280,370,464.00431,1
180,40,460,400,30,280,360,456.07017,1
180,50,460,400,30,280,350,448.218697,1
180,60,460,400,30,280,340,440.454311,1
180,70,460,400,30,280,330,432.7817,1
180,80,460,400,30,280,320,425.205833,1
180,90,460,400,30,280,310,417.731971,1
180,100,460,400,30,280,300,410.365691,1
180,110,460,400,30,280,290,403.112887,1
180,120,460,400,30,280,280,395.979797,1
180,130,460,400,30,280,270,388.973007,1
180,140,460,400,30,280,260,382.099463,1
180,150,460,400,30,280,250,375.366488,1
180,160,460,400,30,280,240,368.781778,1
180,170,460,400,30,280,230,362.353419,1
180,180,460,400,30,280,220,356.089876,1
180,190,460,400,30,280,210,350,1
180,200,460,400,30,280,200,344.093011,1
180,210,460,400,30,280,190,338.378486,1
180,220,460,400,30,280,180,332.86634,1
180,230,460,400,30,280,170,327.566787,1
180,240,460,400,30,280,160,322.49031,1
180,250,460,400,30,280,150,317.647603,1
180,260,460,400,30,280,140,313.049517,1
180,270,460,400,30,280,130,308.706981,1
180,280,460,400,30,280,120,304.630924,1
180,290,460,400,30,280,110,300.832179,1
180,300,460,400,30,280,100,297.321375,1
180,310,460,400,30,280,90,294.108823,1
180,320,460,400,30,280,80,291.204396,1
180,330,460,400,30,280,70,288.617394,1
180,340,460,400,30,280,60,286.356421,1
180,350,460,400,30,280,50,284.429253,1
180,360,460,400,30,280,40,282.842712,1
180,370,460,400,30,280,30,281.602557,1
180,380,460,400,30,280,20,280.713377,1
180,390,460,400,30,280,10,280.178515,1
180,400,460,400,30,280,0,280,1
190,400,460,400,30,270,0,270,3
200,400,460,400,30,260,0,260,3
210,400,460,400,30,250,0,250,3
220,400,460,400,30,240,0,240,3
230,400,460,400,30,230,0,230,3
240,400,460,400,30,220,0,220,3
250,400,460,400,30,210,0,210,3
260,400,460,400,30,200,0,200,3
270,400,460,400,30,190,0,190,3
280,400,460,400,30,180,0,180,3
290,400,460,400,30,170,0,170,3
300,400,460,400,30,160,0,160,3
310,400,460,400,30,150,0,150,3
320,400,460,400,30,140,0,140,3
330,400,460,400,30,130,0,130,3
340,400,460,400,30,120,0,120,3
350,400,460,400,30,110,0,110,3
360,400,460,400,30,100,0,100,3
370,400,460,400,30,90,0,90,3
380,400,460,400,30,80,0,80,3
390,400,460,400,30,70,0,70,3
400,400,460,400,30,60,0,60,3
410,400,460,400,30,50,0,50,3
420,400,460,400,30,40,0,40,3
430,400,460,400,30,30,0,30,3
440,400,460,400,30,20,0,20,3
450,400,460,400,30,10,0,10,3
460,400,420,450,31,-40,50,64.031242,3
460,410,420,450,31,-40,40,56.568542,1
460,420,420,450,31,-40,30,50,1
460,430,420,450,31,-40,20,44.72136,1
460,440,420,450,31,-40,10,41.231056,1
460,450,420,450,31,-40,0,40,1
450,450,420,450,31,-30,0,30,2
440,450,420,450,31,-20,0,20,2
430,450,420,450,31,-10,0,10,2
420,450,120,100,32,-300,-350,460.977223,2
420,440,120,100,32,-300,-340,453.431362,0
420,430,120,100,32,-300,-330,445.982062,0
420,420,120,100,32,-300,-320,438.634244,0
420,410,120,100,32,-300,-310,431.393092,0
410,410,120,100,32,-290,-310,424.499706,2
400,410,120,100,32,-280,-310,417.731971,2
390,410,120,100,32,-270,-310,411.096096,2
380,410,120,100,32,-260,-310,404.598566,2
370,410,120,100,32,-250,-310,398.246155,2
360,410,120,100,32,-240,-310,392.045916,2
350,410,120,100,32,-230,-310,386.005181,2
350,400,120,100,32,-230,-300,378.021163,0
350,390,120,100,32,-230,-290,370.13511,0
350,380,120,100,32,-230,-280,362.353419,0
350,370,120,100,32,-230,-270,354.682957,0
350,360,120,100,32,-230,-260,347.131099,0
350,350,120,100,32,-230,-250,339.705755,0
350,340,120,100,32,-230,-240,332.415403,0
350,330,120,100,32,-230,-230,325.269119,0
350,320,120,100,32,-230,-220,318.276609,0
350,310,120,100,32,-230,-210,311.44823,0
350,300,120,100,32,-230,-200,304.795013,0
350,290,120,100,32,-230,-190,298.328678,0
350,280,120,100,32,-230,-180,292.061637,0
350,270,120,100,32,-230,-170,286.006993,0
350,260,120,100,32,-230,-160,280.178515,0
350,250,120,100,32,-230,-150,274.590604,0
350,240,120,100,32,-230,-140,269.25824,0
350,230,120,100,32,-230,-130,264.196896,0
350,220,120,100,32,-230,-120,259.422435,0
350,210,120,100,32,-230,-110,254.950976,0
350,200,120,100,32,-230,-100,250.798724,0
350,190,120,100,32,-230,-90,246.981781,0
350,180,120,100,32,-230,-80,243.515913,0
350,170,120,100,32,-230,-70,240.416306,0
350,160,120,100,32,-230,-60,237.697286,0
350,150,120,100,32,-230,-50,235.372046,0
350,140,120,100,32,-230,-40,233.452351,0
350,130,120,100,32,-230,-30,231.94827,0
350,120,120,100,32,-230,-20,230.867928,0
350,110,120,100,32,-230,-10,230.217289,0
350,100,120,100,32,-230,0,230,0
340,100,120,100,32,-220,0,220,2
330,100,120,100,32,-210,0,210,2
320,100,120,100,32,-200,0,200,2
310,100,120,100,32,-190,0,190,2
300,100,120,100,32,-180,0,180,2
290,100,120,100,32,-170,0,170,2
280,100,120,100,32,-160,0,160,2
270,100,120,100,32,-150,0,150,2
260,100,120,100,32,-140,0,140,2
250,100,120,100,32,-130,0,130,2
240,100,120,100,32,-120,0,120,2
230,100,120,100,32,-110,0,110,2
220,100,120,100,32,-100,0,100,2
210,100,120,100,32,-90,0,90,2
200,100,120,100,32,-80,0,80,2
190,100,120,100,32,-70,0,70,2
180,100,120,100,32,-60,0,60,2
170,100,120,100,32,-50,0,50,2
160,100,120,100,32,-40,0,40,2
150,100,120,100,32,-30,0,30,2
140,100,120,100,32,-20,0,20,2
130,100,120,100,32,-10,0,10,2
120,100,360,260,33,240,160,288.444102,2
120,110,360,260,33,240,150,283.019434,1
120,120,360,260,33,240,140,277.84888,1
120,130,360,260,33,240,130,272.946881,1
120,140,360,260,33,240,120,268.328157,1
120,150,360,260,33,240,110,264.007576,1
120,160,360,260,33,240,100,260,1
120,170,360,260,33,240,90,256.320112,1
120,180,360,260,33,240,80,252.982213,1
120,190,360,260,33,240,70,250,1
120,200,360,260,33,240,60,247.386338,1
120,210,360,260,33,240,50,245.153013,1
120,220,360,260,33,240,40,243.310501,1
120,230,360,260,33,240,30,241.867732,1
120,240,360,260,33,240,20,240.831892,1
120,250,360,260,33,240,10,240.208243,1
120,260,360,260,33,240,0,240,1
130,260,360,260,33,230,0,230,3
140,260,360,260,33,220,0,220,3
150,260,360,260,33,210,0,210,3
160,260,360,260,33,200,0,200,3
170,260,360,260,33,190,0,190,3
180,260,360,260,33,180,0,180,3
190,260,360,260,33,170,0,170,3
200,260,360,260,33,160,0,160,3
210,260,360,260,33,150,0,150,3
220,260,360,260,33,140,0,140,3
230,260,360,260,33,130,0,130,3
240,260,360,260,33,120,0,120,3
250,260,360,260,33,110,0,110,3
260,260,360,260,33,100,0,100,3
270,260,360,260,33,90,0,90,3
280,260,360,260,33,80,0,80,3
290,260,360,260,33,70,0,70,3
300,260,360,260,33,60,0,60,3
310,260,360,260,33,50,0,50,3
320,260,360,260,33,40,0,40,3
330,260,360,260,33,30,0,30,3
340,260,360,260,33,20,0,20,3
350,260,360,260,33,10,0,10,3
360,260,210,200,34,-150,-60,161.554944,3
360,250,210,200,34,-150,-50,158.113883,0
360,240,210,200,34,-150,-40,155.241747,0
360,230,210,200,34,-150,-30,152.970585,0
360,220,210,200,34,-150,-20,151.32746,0
360,210,210,200,34,-150,-10,150.332964,0
360,200,210,200,34,-150,0,150,0
350,200,210,200,34,-140,0,140,2
340,200,210,200,34,-130,0,130,2
330,200,210,200,34,-120,0,120,2
320,200,210,200,34,-110,0,110,2
310,200,210,200,34,-100,0,100,2
300,200,210,200,34,-90,0,90,2
290,200,210,200,34,-80,0,80,2
280,200,210,200,34,-70,0,70,2
270,200,210,200,34,-60,0,60,2
260,200,210,200,34,-50,0,50,2
250,200,210,200,34,-40,0,40,2
240,200,210,200,34,-30,0,30,2
230,200,210,200,34,-20,0,20,2
220,200,210,200,34,-10,0,10,2
210,200,460,210,35,250,10,250.19992,2
210,190,460,210,35,250,20,250.798724,0
220,190,460,210,35,240,20,240.831892,3
230,190,460,210,35,230,20,230.867928,3
240,190,460,210,35,220,20,220.90722,3
250,190,460,210,35,210,20,210.950231,3
260,190,460,210,35,200,20,200.997512,3
270,190,460,210,35,190,20,191.049732,3
280,190,460,210,35,180,20,181.107703,3
290,190,460,210,35,170,20,171.172428,3
300,190,460,210,35,160,20,161.245155,3
310,190,460,210,35,150,20,151.32746,3
320,190,460,210,35,140,20,141.421356,3
330,190,460,210,35,130,20,131.529464,3
340,190,460,210,35,120,20,121.655251,3
350,190,460,210,35,110,20,111.803399,3
360,190,460,210,35,100,20,101.98039,3
370,190,460,210,35,90,20,92.195445,3
370,200,460,210,35,90,10,90.553851,1
370,210,460,210,35,90,0,90,1
380,210,460,210,35,80,0,80,3
390,210,460,210,35,70,0,70,3
400,210,460,210,35,60,0,60,3
410,210,460,210,35,50,0,50,3
420,210,460,210,35,40,0,40,3
430,210,460,210,35,30,0,30,3
440,210,460,210,35,20,0,20,3
450,210,460,210,35,10,0,10,3
460,210,170,220,36,-290,10,290.172363,3
460,220,170,220,36,-290,0,290,1
450,220,170,220,36,-280,0,280,2
440,220,170,220,36,-270,0,270,2
430,220,170,220,36,-260,0,260,2
420,220,170,220,36,-250,0,250,2
410,220,170,220,36,-240,0,240,2
400,220,170,220,36,-230,0,230,2
390,220,170,220,36,-220,0,220,2
380,220,170,220,36,-210,0,210,2
370,220,170,220,36,-200,0,200,2
360,220,170,220,36,-190,0,190,2
350,220,170,220,36,-180,0,180,2
340,220,170,220,36,-170,0,170,2
330,220,170,220,36,-160,0,160,2
320,220,170,220,36,-150,0,150,2
310,220,170,220,36,-140,0,140,2
300,220,170,220,36,-130,0,130,2
290,220,170,220,36,-120,0,120,2
280,220,170,220,36,-110,0,110,2
270,220,170,220,36,-100,0,100,2
260,220,170,220,36,-90,0,90,2
250,220,170,220,36,-80,0,80,2
240,220,170,220,36,-70,0,70,2
230,220,170,220,36,-60,0,60,2
220,220,170,220,36,-50,0,50,2
210,220,170,220,36,-40,0,40,2
200,220,170,220,36,-30,0,30,2
190,220,170,220,36,-20,0,20,2
180,220,170,220,36,-10,0,10,2
170,220,470,190,37,300,-30,301.496269,2
170,210,470,190,37,300,-20,300.665928,0
170,200,470,190,37,300,-10,300.16662,0
170,190,470,190,37,300,0,300,0
180,190,470,190,37,290,0,290,3
190,190,470,190,37,280,0,280,3
200,190,470,190,37,270,0,270,3
210,190,470,190,37,260,0,260,3
220,190,470,190,37,250,0,250,3
230,190,470,190,37,240,0,240,3
240,190,470,190,37,230,0,230,3
250,190,470,190,37,220,0,220,3
260,190,470,190,37,210,0,210,3
270,190,470,190,37,200,0,200,3
280,190,470,190,37,190,0,190,3
290,190,470,190,37,180,0,180,3
300,190,470,190,37,170,0,170,3
310,190,470,190,37,160,0,160,3
320,190,470,190,37,150,0,150,3
330,190,470,190,37,140,0,140,3
340,190,470,190,37,130,0,130,3
350,190,470,190,37,120,0,120,3
360,190,470,190,37,110,0,110,3
370,190,470,190,37,100,0,100,3
380,190,470,190,37,90,0,90,3
390,190,470,190,37,80,0,80,3
400,190,470,190,37,70,0,70,3
410,190,470,190,37,60,0,60,3
420,190,470,190,37,50,0,50,3
430,190,470,190,37,40,0,40,3
440,190,470,190,37,30,0,30,3
450,190,470,190,37,20,0,20,3
460,190,470,190,37,10,0,10,3
470,190,200,20,38,-270,-170,319.061123,3
470,180,200,20,38,-270,-160,313.847097,0
470,170,200,20,38,-270,-150,308.868904,0
470,160,200,20,38,-270,-140,304.138127,0
470,150,200,20,38,-270,-130,299.666481,0
470,140,200,20,38,-270,-120,295.465734,0
470,130,200,20,38,-270,-110,291.547595,0
470,120,200,20,38,-270,-100,287.923601,0
470,110,200,20,38,-270,-90,284.604989,0
470,100,200,20,38,-270,-80,281.602557,0
470,90,200,20,38,-270,-70,278.926514,0
470,80,200,20,38,-270,-60,276.586334,0
470,70,200,20,38,-270,-50,274.590604,0
470,60,200,20,38,-270,-40,272.946881,0
470,50,200,20,38,-270,-30,271.661554,0
470,40,200,20,38,-270,-20,270.739727,0
470,30,200,20,38,-270,-10,270.185122,0
470,20,200,20,38,-270,0,270,0
460,20,200,20,38,-260,0,260,2
450,20,200,20,38,-250,0,250,2
440,20,200,20,38,-240,0,240,2
430,20,200,20,38,-230,0,230,2
420,20,200,20,38,-220,0,220,2
410,20,200,20,38,-210,0,210,2
400,20,200,20,38,-200,0,200,2
390,20,200,20,38,-190,0,190,2
380,20,200,20,38,-180,0,180,2
370,20,200,20,38,-170,0,170,2
360,20,200,20,38,-160,0,160,2
350,20,200,20,38,-150,0,150,2
340,20,200,20,38,-140,0,140,2
330,20,200,20,38,-130,0,130,2
320,20,200,20,38,-120,0,120,2
310,20,200,20,38,-110,0,110,2
300,20,200,20,38,-100,0,100,2
290,20,200,20,38,-90,0,90,2
280,20,200,20,38,-80,0,80,2
270,20,200,20,38,-70,0,70,2
260,20,200,20,38,-60,0,60,2
250,20,200,20,38,-50,0,50,2
240,20,200,20,38,-40,0,40,2
230,20,200,20,38,-30,0,30,2
220,20,200,20,38,-20,0,20,2
210,20,200,20,38,-10,0,10,2
200,20,210,320,39,10,300,300.16662,2
200,30,210,320,39,10,290,290.172363,1
200,40,210,320,39,10,280,280.178515,1
200,50,210,320,39,10,270,270.185122,1
200,60,210,320,39,10,260,260.192237,1
200,70,210,320,39,10,250,250.19992,1
200,80,210,320,39,10,240,240.208243,1
200,90,210,320,39,10,230,230.217289,1
200,100,210,320,39,10,220,220.227155,1
200,110,210,320,39,10,210,210.23796,1
200,120,210,320,39,10,200,200.249844,1
200,130,210,320,39,10,190,190.262976,1
200,140,210,320,39,10,180,180.277564,1
200,150,210,320,39,10,170,170.293864,1
200,160,210,320,39,10,160,160.312195,1
200,170,210,320,39,10,150,150.332964,1
200,180,210,320,39,10,140,140.356688,1
200,190,210,320,39,10,130,130.384048,1
200,200,210,320,39,10,120,120.415946,1
200,210,210,320,39,10,110,110.45361,1
200,220,210,320,39,10,100,100.498756,1
200,230,210,320,39,10,90,90.553851,1
200,240,210,320,39,10,80,80.622577,1
200,250,210,320,39,10,70,70.710678,1
200,260,210,320,39,10,60,60.827625,1
200,270,210,320,39,10,50,50.990195,1
200,280,210,320,39,10,40,41.231056,1
200,290,210,320,39,10,30,31.622777,1
200,300,210,320,39,10,20,22.36068,1
200,310,210,320,39,10,10,14.142136,1
200,320,210,320,39,10,0,10,1
210,320,210,70,40,0,-250,250,3
210,310,210,70,40,0,-240,240,0
210,300,210,70,40,0,-230,230,0
210,290,210,70,40,0,-220,220,0
210,280,210,70,40,0,-210,210,0
210,270,210,70,40,0,-200,200,0
210,260,210,70,40,0,-190,190,0
210,250,210,70,40,0,-180,180,0
210,240,210,70,40,0,-170,170,0
210,230,210,70,40,0,-160,160,0
210,220,210,70,40,0,-150,150,0
210,210,210,70,40,0,-140,140,0
210,200,210,70,40,0,-130,130,0
210,190,210,70,40,0,-120,120,0
210,180,210,70,40,0,-110,110,0
210,170,210,70,40,0,-100,100,0
210,160,210,70,40,0,-90,90,0
210,150,210,70,40,0,-80,80,0
210,140,210,70,40,0,-70,70,0
210,130,210,70,40,0,-60,60,0
210,120,210,70,40,0,-50,50,0
210,110,210,70,40,0,-40,40,0
210,100,210,70,40,0,-30,30,0
210,90,210,70,40,0,-20,20,0
210,80,210,70,40,0,-10,10,0
210,70,210,90,41,0,20,20,0
220,70,210,90,41,-10,20,22.36068,3
220,80,210,90,41,-10,10,14.142136,1
230,80,210,90,41,-20,10,22.36068,3
230,90,210,90,41,-20,0,20,1
240,90,210,90,41,-30,0,30,3
240,100,210,90,41,-30,-10,31.622777,1
250,100,210,90,41,-40,-10,41.231056,3
250,110,210,90,41,-40,-20,44.72136,1
260,110,210,90,41,-50,-20,53.851648,3
260,120,210,90,41,-50,-30,58.309519,1
270,120,210,90,41,-60,-30,67.082039,3
270,130,210,90,41,-60,-40,72.111026,1
280,130,210,90,41,-70,-40,80.622577,3
280,140,210,90,41,-70,-50,86.023253,1
290,140,210,90,41,-80,-50,94.339811,3
290,150,210,90,41,-80,-60,100,1
300,150,210,90,41,-90,-60,108.166538,3
300,160,210,90,41,-90,-70,114.017543,1
310,160,210,90,41,-100,-70,122.065556,3
310,170,210,90,41,-100,-80,128.062485,1
310,180,210,90,41,-100,-90,134.53624,1
310,190,210,90,41,-100,-100,141.421356,1
310,200,210,90,41,-100,-110,148.660687,1
310,210,210,90,41,-100,-120,156.204994,1
310,220,210,90,41,-100,-130,164.012195,1
300,220,210,90,41,-90,-130,158.113883,2
300,230,210,90,41,-90,-140,166.43317,1
290,230,210,90,41,-80,-140,161.245155,2
290,240,210,90,41,-80,-150,170,1
280,240,210,90,41,-70,-150,165.529454,2
280,250,210,90,41,-70,-160,174.642492,1
270,250,210,90,41,-60,-160,170.880075,2
270,260,210,90,41,-60,-170,180.277564,1
260,260,210,90,41,-50,-170,177.200451,2
260,250,210,90,41,-50,-160,167.630546,0
250,250,210,90,41,-40,-160,164.924225,2
250,240,210,90,41,-40,-150,155.241747,0
240,240,210,90,41,-30,-150,152.970585,2
240,230,210,90,41,-30,-140,143.178211,0
240,220,210,90,41,-30,-130,133.416641,0
240,210,210,90,41,-30,-120,123.693169,0
240,200,210,90,41,-30,-110,114.017543,0
240,190,210,90,41,-30,-100,104.403065,0
240,180,210,90,41,-30,-90,94.86833,0
240,170,210,90,41,-30,-80,85.440037,0
240,160,210,90,41,-30,-70,76.157731,0
240,150,210,90,41,-30,-60,67.082039,0
240,140,210,90,41,-30,-50,58.309519,0
240,130,210,90,41,-30,-40,50,0
240,120,210,90,41,-30,-30,42.426407,0
240,110,210,90,41,-30,-20,36.055513,0
240,100,210,90,41,-30,-10,31.622777,0
240,90,210,90,41,-30,0,30,0
230,90,210,90,41,-20,0,20,2
220,90,210,90,41,-10,0,10,2
210,90,170,460,42,-40,370,372.155881,2
210,100,170,460,42,-40,360,362.215406,1
210,110,170,460,42,-40,350,352.278299,1
210,120,170,460,42,-40,340,342.344855,1
210,130,170,460,42,-40,330,332.415403,1
210,140,170,460,42,-40,320,322.49031,1
210,150,170,460,42,-40,310,312.569992,1
210,160,170,460,42,-40,300,302.654919,1
210,170,170,460,42,-40,290,292.745623,1
210,180,170,460,42,-40,280,282.842712,1
210,190,170,460,42,-40,270,272.946881,1
210,200,170,460,42,-40,260,263.058929,1
210,210,170,460,42,-40,250,253.179778,1
210,220,170,460,42,-40,240,243.310501,1
210,230,170,460,42,-40,230,233.452351,1
210,240,170,460,42,-40,220,223.606798,1
210,250,170,460,42,-40,210,213.775583,1
210,260,170,460,42,-40,200,203.960781,1
